venue,symbol,underlying,quote_ccy,option_type,strike,expiry_utc,T_years,spot,mark,bid,ask,iv,oi,volume,raw_timestamp_utc,fetch_timestamp_utc,mid,ba_spread_pct,intrinsic_put,intrinsic_call,below_intrinsic_flag
lyra,SOL-20260416-86-C,SOL,USD,call,86.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,1.5,0.0,0.0,0.57164,0.0,0.0,2026-04-14T09:13:30.232000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.20000000000000284,False
lyra,SOL-20260416-83-C,SOL,USD,call,83.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,3.6,0.0,0.0,0.60244,0.0,0.0,2026-04-14T09:13:30.437000+00:00,2026-04-14T09:13:00.836635+00:00,,,,3.200000000000003,False
lyra,SOL-20260416-85-P,SOL,USD,put,85.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.9,0.0,0.0,0.5803,0.0,0.0,2026-04-14T09:13:30.639000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260416-84-P,SOL,USD,put,84.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.6,0.0,0.0,0.59113,0.0,0.0,2026-04-14T09:13:30.509000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260416-94-P,SOL,USD,put,94.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,7.8,0.0,0.0,0.64671,0.0,0.0,2026-04-14T09:13:30.783000+00:00,2026-04-14T09:13:00.836635+00:00,,,7.799999999999997,,False
lyra,SOL-20260416-88-P,SOL,USD,put,88.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,2.5,0.0,0.0,0.58118,0.0,0.0,2026-04-14T09:13:31.200000+00:00,2026-04-14T09:13:00.836635+00:00,,,1.7999999999999972,,False
lyra,SOL-20260416-83-P,SOL,USD,put,83.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.3,0.0,0.0,0.60244,0.0,0.0,2026-04-14T09:13:30.290000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260416-82-C,SOL,USD,call,82.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,4.4,0.0,0.0,0.61388,0.0,0.0,2026-04-14T09:13:31.042000+00:00,2026-04-14T09:13:00.836635+00:00,,,,4.200000000000003,False
lyra,SOL-20260416-90-C,SOL,USD,call,90.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.3,0.0,0.0,0.60355,0.0,0.0,2026-04-14T09:13:30.740000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260416-92-C,SOL,USD,call,92.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.1,0.0,0.0,0.62563,0.0,0.0,2026-04-14T09:13:31.322000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260416-84-C,SOL,USD,call,84.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,2.8,0.0,0.0,0.59113,0.0,0.0,2026-04-14T09:13:30.893000+00:00,2026-04-14T09:13:00.836635+00:00,,,,2.200000000000003,False
lyra,SOL-20260416-82-P,SOL,USD,put,82.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.2,0.0,0.0,0.61388,0.0,0.0,2026-04-14T09:13:31.041000+00:00,2026-04-14T09:13:00.836635+00:00,,,0.0,,False
lyra,SOL-20260416-80-C,SOL,USD,call,80.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,6.3,0.0,0.0,0.63679,0.0,0.0,2026-04-14T09:13:30.998000+00:00,2026-04-14T09:13:00.836635+00:00,,,,6.200000000000003,False
lyra,SOL-20260416-100-P,SOL,USD,put,100.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,13.7,0.0,0.0,0.70414,0.0,0.0,2026-04-14T09:13:30.390000+00:00,2026-04-14T09:13:00.836635+00:00,,,13.799999999999997,,True
lyra,SOL-20260416-88-C,SOL,USD,call,88.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,0.7,0.0,0.0,0.58118,0.0,0.0,2026-04-14T09:13:30.436000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260416-90-P,SOL,USD,put,90.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,4.0,0.0,0.0,0.60355,0.0,0.0,2026-04-14T09:13:30.389000+00:00,2026-04-14T09:13:00.836635+00:00,,,3.799999999999997,,False
lyra,SOL-20260416-92-P,SOL,USD,put,92.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,5.8,0.0,0.0,0.62563,0.0,0.0,2026-04-14T09:13:30.392000+00:00,2026-04-14T09:13:00.836635+00:00,,,5.799999999999997,,False
lyra,SOL-20260416-74-C,SOL,USD,call,74.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,12.2,0.0,0.0,0.70475,0.0,0.0,2026-04-14T09:13:30.639000+00:00,2026-04-14T09:13:00.836635+00:00,,,,12.200000000000003,False
lyra,SOL-20260416-70-C,SOL,USD,call,70.0,2026-04-16T00:00:00+00:00,0.004427294627251395,86.2,16.2,0.0,0.0,0.7157,0.0,0.0,2026-04-14T09:13:30.538000+00:00,2026-04-14T09:13:00.836635+00:00,,,,16.200000000000003,False
lyra,SOL-20260417-84-P,SOL,USD,put,84.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,0.8,250.0,250.0,0.5639,8.0,0.0,2026-04-14T09:13:22.605000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260417-72-C,SOL,USD,call,72.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,14.2,0.0,0.0,0.65849,0.0,0.0,2026-04-14T09:13:25.537000+00:00,2026-04-14T09:13:00.836635+00:00,,,,14.200000000000003,False
lyra,SOL-20260417-82-C,SOL,USD,call,82.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,4.6,250.0,250.0,0.57954,0.0,0.0,2026-04-14T09:13:25.683000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,4.200000000000003,False
lyra,SOL-20260417-110-P,SOL,USD,put,110.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,23.7,0.0,0.0,0.71282,0.0,0.0,2026-04-14T09:13:25.787000+00:00,2026-04-14T09:13:00.836635+00:00,,,23.799999999999997,,True
lyra,SOL-20260417-86-P,SOL,USD,put,86.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,1.5,250.0,250.0,0.54875,0.0,0.0,2026-04-14T09:13:23.011000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260417-83-P,SOL,USD,put,83.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,0.5,250.0,250.0,0.5717,0.0,0.0,2026-04-14T09:13:23.360000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260417-94-P,SOL,USD,put,94.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,7.8,0.0,0.0,0.60934,0.0,0.0,2026-04-14T09:13:25.785000+00:00,2026-04-14T09:13:00.836635+00:00,,,7.799999999999997,,False
lyra,SOL-20260417-82-P,SOL,USD,put,82.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,0.3,250.0,250.0,0.57954,3.0,0.0,2026-04-14T09:13:32.006000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,0.0,,False
lyra,SOL-20260417-60-C,SOL,USD,call,60.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,26.2,0.0,0.0,0.66616,0.0,0.0,2026-04-14T09:13:25.686000+00:00,2026-04-14T09:13:00.836635+00:00,,,,26.200000000000003,False
lyra,SOL-20260417-88-C,SOL,USD,call,88.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,0.9,250.0,250.0,0.54215,0.0,0.0,2026-04-14T09:13:32.207000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260417-75-C,SOL,USD,call,75.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,11.2,0.0,0.0,0.63472,0.0,0.0,2026-04-14T09:13:32.310000+00:00,2026-04-14T09:13:00.836635+00:00,,,,11.200000000000003,False
lyra,SOL-20260417-92-C,SOL,USD,call,92.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,0.2,0.0,0.0,0.58692,0.0,0.0,2026-04-14T09:13:23.112000+00:00,2026-04-14T09:13:00.836635+00:00,,,,0.0,False
lyra,SOL-20260417-76-C,SOL,USD,call,76.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,10.2,0.0,0.0,0.62682,0.0,0.0,2026-04-14T09:13:24.573000+00:00,2026-04-14T09:13:00.836635+00:00,,,,10.200000000000003,False
lyra,SOL-20260417-100-P,SOL,USD,put,100.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,13.7,0.0,0.0,0.67,0.0,0.0,2026-04-14T09:13:26.697000+00:00,2026-04-14T09:13:00.836635+00:00,,,13.799999999999997,,True
lyra,SOL-20260417-84-C,SOL,USD,call,84.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,3.0,250.0,250.0,0.5639,0.0,0.0,2026-04-14T09:13:24.123000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,2.200000000000003,False
lyra,SOL-20260417-160-P,SOL,USD,put,160.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,73.6,0.0,0.0,0.71282,0.0,0.0,2026-04-14T09:13:24.695000+00:00,2026-04-14T09:13:00.836635+00:00,,,73.8,,True
lyra,SOL-20260417-70-C,SOL,USD,call,70.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,16.2,0.0,0.0,0.66616,0.0,0.0,2026-04-14T09:13:26.146000+00:00,2026-04-14T09:13:00.836635+00:00,,,,16.200000000000003,False
lyra,SOL-20260417-87-C,SOL,USD,call,87.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,1.3,250.0,250.0,0.54239,0.0,0.0,2026-04-14T09:13:32.550000+00:00,2026-04-14T09:13:00.836635+00:00,250.0,0.0,,0.0,False
lyra,SOL-20260417-140-P,SOL,USD,put,140.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,53.6,0.0,0.0,0.71282,0.0,0.0,2026-04-14T09:13:24.224000+00:00,2026-04-14T09:13:00.836635+00:00,,,53.8,,True
lyra,SOL-20260417-95-P,SOL,USD,put,95.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,8.8,0.0,0.0,0.62011,0.0,0.0,2026-04-14T09:13:23.011000+00:00,2026-04-14T09:13:00.836635+00:00,,,8.799999999999997,,False
lyra,SOL-20260417-120-P,SOL,USD,put,120.0,2026-04-17T00:00:00+00:00,0.007167020654648655,86.2,33.7,0.0,0.0,0.71282,0.0,0.0,2026-04-14T09:13:25.484000+00:00,2026-04-14T09:13:00.836635+00:00,,,33.8,,True
