demand_mult,supply_mult,imbalance,m_amm,pressure_pct
1.5000000000000004,1.5000000000000004,0.0,1.0,0.0
1.5000000000000004,1.6,-0.06249999999999978,0.9871093750000001,-1.2890624999999933
1.5000000000000004,1.7000000000000002,-0.11764705882352933,0.9750865051903114,-2.491349480968852
1.5000000000000004,1.8000000000000003,-0.16666666666666663,0.9638888888888889,-3.6111111111111094
1.5000000000000004,1.9000000000000004,-0.21052631578947367,0.9534626038781163,-4.653739612188367
1.5000000000000004,2.0000000000000004,-0.25,0.94375,-5.624999999999991
1.5000000000000004,2.1000000000000005,-0.2857142857142857,0.9346938775510204,-6.530612244897959
1.5000000000000004,2.2,-0.318181818181818,0.9262396694214876,-7.376033057851227
1.6,0.4,3.0,1.6,60.00000000000001
1.6,0.5,2.2,1.6,60.00000000000001
1.6,0.6000000000000001,1.666666666666666,1.6,60.00000000000001
1.6,0.7000000000000001,1.2857142857142856,1.4224489795918367,42.24489795918367
1.6,0.8,1.0,1.3,30.000000000000004
1.6,0.9000000000000001,0.7777777777777775,1.2160493827160492,21.604938271604922
1.6,1.0,0.6000000000000001,1.1560000000000001,15.600000000000014
1.6,1.1,0.4545454545454546,1.1115702479338843,11.157024793388427
1.6,1.2000000000000002,0.33333333333333304,1.0777777777777777,7.777777777777772
1.6,1.3000000000000003,0.23076923076923062,1.0514792899408285,5.147928994082851
1.6,1.4000000000000004,0.14285714285714257,1.030612244897959,3.0612244897959107
1.6,1.5000000000000004,0.06666666666666643,1.0137777777777777,1.3777777777777667
1.6,1.6,0.0,1.0,0.0
1.6,1.7000000000000002,-0.05882352941176483,0.9878892733564013,-1.211072664359869
1.6,1.8000000000000003,-0.11111111111111127,0.9765432098765432,-2.3456790123456805
1.6,1.9000000000000004,-0.15789473684210542,0.9659279778393352,-3.407202216066485
1.6,2.0000000000000004,-0.20000000000000018,0.956,-4.400000000000004
1.6,2.1000000000000005,-0.23809523809523825,0.9467120181405895,-5.328798185941053
1.6,2.2,-0.2727272727272727,0.9380165289256198,-6.198347107438018
1.7000000000000002,0.4,3.250000000000001,1.6,60.00000000000001
1.7000000000000002,0.5,2.4000000000000004,1.6,60.00000000000001
1.7000000000000002,0.6000000000000001,1.833333333333333,1.6,60.00000000000001
1.7000000000000002,0.7000000000000001,1.4285714285714284,1.4897959183673468,48.979591836734684
1.7000000000000002,0.8,1.1250000000000004,1.3515625000000002,35.15625000000002
1.7000000000000002,0.9000000000000001,0.8888888888888886,1.2567901234567902,25.67901234567902
1.7000000000000002,1.0,0.7000000000000002,1.189,18.900000000000006
1.7000000000000002,1.1,0.5454545454545456,1.1388429752066116,13.88429752066116
1.7000000000000002,1.2000000000000002,0.4166666666666665,1.1006944444444444,10.069444444444443
1.7000000000000002,1.3000000000000003,0.3076923076923077,1.0710059171597632,7.100591715976323
1.7000000000000002,1.4000000000000004,0.2142857142857142,1.0474489795918367,4.744897959183669
1.7000000000000002,1.5000000000000004,0.13333333333333308,1.0284444444444445,2.8444444444444494
1.7000000000000002,1.6,0.06250000000000022,1.012890625,1.2890625000000044
1.7000000000000002,1.7000000000000002,0.0,1.0,0.0
1.7000000000000002,1.8000000000000003,-0.05555555555555569,0.9885802469135802,-1.1419753086419848
1.7000000000000002,1.9000000000000004,-0.10526315789473695,0.9778393351800553,-2.216066481994472
1.7000000000000002,2.0000000000000004,-0.15000000000000002,0.96775,-3.225
1.7000000000000002,2.1000000000000005,-0.19047619047619058,0.9582766439909297,-4.172335600907018
1.7000000000000002,2.2,-0.22727272727272718,0.9493801652892563,-5.061983471074372
1.8000000000000003,0.4,3.500000000000001,1.6,60.00000000000001
1.8000000000000003,0.5,2.600000000000001,1.6,60.00000000000001
1.8000000000000003,0.6000000000000001,2.0,1.6,60.00000000000001
1.8000000000000003,0.7000000000000001,1.5714285714285716,1.5612244897959184,56.122448979591866
1.8000000000000003,0.8,1.2500000000000004,1.40625,40.625
1.8000000000000003,0.9000000000000001,1.0,1.3,30.000000000000004
1.8000000000000003,1.0,0.8000000000000005,1.2240000000000002,22.40000000000002
1.8000000000000003,1.1,0.6363636363636367,1.1677685950413226,16.776859504132258
1.8000000000000003,1.2000000000000002,0.5,1.125,12.5
1.8000000000000003,1.3000000000000003,0.3846153846153848,1.0917159763313609,9.171597633136086
1.8000000000000003,1.4000000000000004,0.2857142857142856,1.0653061224489797,6.530612244897971
1.8000000000000003,1.5000000000000004,0.19999999999999996,1.044,4.400000000000004
1.8000000000000003,1.6,0.12500000000000022,1.0265625,2.6562500000000044
1.8000000000000003,1.7000000000000002,0.05882352941176472,1.0121107266435985,1.2110726643598468
1.8000000000000003,1.8000000000000003,0.0,1.0,0.0
1.8000000000000003,1.9000000000000004,-0.05263157894736836,0.9891966759002769,-1.0803324099722955
1.8000000000000003,2.0000000000000004,-0.09999999999999998,0.979,-2.100000000000002
1.8000000000000003,2.1000000000000005,-0.1428571428571428,0.9693877551020408,-3.061224489795933
1.8000000000000003,2.2,-0.18181818181818166,0.9603305785123967,-3.966942148760333
1.9000000000000004,0.4,3.750000000000001,1.6,60.00000000000001
1.9000000000000004,0.5,2.8000000000000007,1.6,60.00000000000001
1.9000000000000004,0.6000000000000001,2.166666666666667,1.6,60.00000000000001
1.9000000000000004,0.7000000000000001,1.7142857142857144,1.6,60.00000000000001
1.9000000000000004,0.8,1.3750000000000004,1.4640625000000003,46.40625000000001
1.9000000000000004,0.9000000000000001,1.1111111111111112,1.3456790123456792,34.56790123456792
1.9000000000000004,1.0,0.9000000000000004,1.2610000000000001,26.100000000000012
1.9000000000000004,1.1,0.7272727272727275,1.1983471074380165,19.834710743801654
1.9000000000000004,1.2000000000000002,0.5833333333333335,1.1506944444444445,15.069444444444446
1.9000000000000004,1.3000000000000003,0.4615384615384617,1.1136094674556214,11.360946745562138
1.9000000000000004,1.4000000000000004,0.357142857142857,1.0841836734693877,8.418367346938771
1.9000000000000004,1.5000000000000004,0.2666666666666666,1.0604444444444443,6.04444444444443
1.9000000000000004,1.6,0.18750000000000022,1.041015625,4.1015625
