alpha_rv,alpha_ivrv,k_lin,k_quad,yield_share_to_rt,max_utilization,weeks,lp_mean_%,rt_mean_%,rt_p5_%,breakeven_bps_per_week,joint_lp_rt_viable
0.2,0.2,0.2,0.2,0.1,0.8,137,1.0852083511372508,-0.00013163089246940723,-0.01861264862333769,94.33910729467628,False
0.2,0.2,0.3,0.2,0.1,0.7,137,1.0852083511372508,-0.00013163089246940723,-0.01861264862333769,94.33910729467628,False
0.2,0.2,0.3,0.1,0.1,0.6,137,1.0852083511372508,-0.00013163089246940723,-0.01861264862333769,94.33910729467628,False
0.2,0.2,0.2,0.1,0.05,0.6,137,1.0836289287534824,-0.00013379913911425957,-0.01865725477976676,94.17611066472105,False
0.2,0.2,0.2,0.1,0.05,0.8,137,1.0836289287534824,-0.00013379913911425957,-0.01865725477976676,94.17611066472105,False
0.2,0.2,0.3,0.1,0.05,0.7,137,1.0836289287534824,-0.00013379913911425957,-0.01865725477976676,94.17611066472105,False
0.2,0.2,0.2,0.1,0.05,0.7,137,1.0836289287534824,-0.00013379913911425957,-0.01865725477976676,94.17611066472105,False
0.1,0.4,0.1,0.1,0.15,0.8,137,1.0612467372464822,-7.429242159900419e-05,-0.01855818285536592,91.8811231336802,False
0.1,0.4,0.1,0.1,0.15,0.7,137,1.061136120479057,-7.392652344744897e-05,-0.01855783247283405,91.87002632662691,False
0.1,0.4,0.1,0.1,0.15,0.6,137,1.0609886534161193,-7.343873958407226e-05,-0.01855736534741627,91.85523278748094,False
0.1,0.4,0.1,0.1,0.1,0.7,137,1.0595566959748342,-7.609464955869052e-05,-0.01860243756714032,91.7070294708635,False
0.1,0.4,0.1,0.1,0.1,0.6,137,1.0594092285589203,-7.56068630793675e-05,-0.018601970419647174,91.69223589412877,False
0.1,0.4,0.1,0.1,0.05,0.6,137,1.0578298037017073,-7.777495687134563e-05,-0.018646575639885053,91.52923900077501,False
0.1,0.3,0.1,0.1,0.15,0.8,137,1.0509350013434744,-4.558307438045728e-05,-0.01849704104770569,90.83932061992003,False
0.1,0.3,0.1,0.1,0.1,0.6,137,1.0490963907666064,-4.6893824300230185e-05,-0.018540821245677817,90.65032197285653,False
0.1,0.3,0.1,0.1,0.05,0.7,137,1.047665063285366,-4.955169318473956e-05,-0.01858589618126033,90.50218235075648,False
0.1,0.3,0.1,0.1,0.05,0.6,137,1.0475169659003247,-4.9061839585644826e-05,-0.018585425407268572,90.48732507852377,False
0.1,0.2,0.1,0.1,0.15,0.6,137,1.0403629780151036,-1.601391992008612e-05,-0.01843507167535688,89.7714049650581,False
0.1,0.2,0.1,0.1,0.05,0.6,137,1.0372041282644195,-2.0349823192113384e-05,-0.018524277733350875,89.44541117443627,False
